VendorCode	Name	Address1	Address2	City	State	Zipcode	Phone	Purchases_YTD
63249	PACIFIC HANDY CUTTER	29868 RANDOLPH AVENUE		COSTA MESA	CA	92626		0
63250	"ON HOLD" DO NOT USE	302-99TH ST	APT 3C	BROOKLYN	NY	11209		0
63251	CHICAGO COMPUTERS	1271 RICKERT DRIVE	SUITE 107	NAPERVILLE	IL	60540	630-355-3400	0
63252	STERLING MARKETING INC.	PO BOX 370		VALE	OR	97918	541-473-3266	0
63253	VAN PAPER SUPPLY	2107 STEWART AVE		ST. PAUL	MN	55116		0
63255	BENCHMARK	ROBERT HALF INT'L, INC.	5720 STONERIDGE DRIVE	PLEASANTON	CA	94588	925-598-7541	0
63256	AJAX UNIFORM RENTALS, INC.	1005 GENEVA STREET		SHOREWOOD	IL	60431	815-744-7447	4111.55
63257	PILOT BRAND	**BAR CODING ONLY**						0
63258	F.A.C.S LOGISTICS	2635 SOUTH WESTERN AVE.		CHICAGO	IL	60608	18882445569	0
63259	SMURFIT STONE CONTAINER	PO BOX 151	RT.#6 AND YOUNGS ROAD	JOLIET	IL	60434	708-952-8900	54981.56
63260	BENCHMARK STAFFING	3840 SOUTH HARLEM		LYONS	IL	60534		0
63261	"ON HOLD" DO NOT USE	2107 STEWART AVENUE		ST. PAUL	MN	55116-3138		0
63262	BUSINESS & LEGAL REPORTS	141 MILL ROCK ROAD EAST		OLD SAYBROOK	CT	06475		0
63263	OCCUPATIONAL TRAINING & SUPPLY	7233 ADAMS STREET		WILLOW BROOK	IL	60527	630-655-3900	0
63264	"ON HOLD" DO NOT USE	C/O HILTON SUPPLY MANAGEMENT	HILTON HOTEL CORP WORLD HEADQ	BEVERLY HILLS	CA	90210	414-923-5074	0
63265	"ON HOLD" DO NOT USE	CO/ CHASE BANK	310 N. RANDALL ROAD	LAKE IN HILLS	IL	60156		0
63266	ON HOLD "DO NOT USE"	841 AVERIDA ACASO		CAMARILLA	CA	93012		0
63267	"ON HOLD" DO NOT USE 	125 SOUTH CLARK STREET	SUITE 1950	CHICAGO	IL	60603		0
63268	AIRWAYS SYSTEMS INC.	DEPT. 20-1076	PO BOX 5940	CAROL STREAM	IL	60197-5940	1-630-595-38	0
63269	"ON HOLD" DO NOT USE	40424 CORTE SAN CARLOS		INDIO	CA	92203		0
63270	MILLENNIUM PARK JOINT VENTURE	11 NORTH MICHIGAN		CHICAGO	IL	60602		0
63271	"ON HOLD" DO NOT USE	3825 FORSYTH		SCHERTZ	TX	78154		0
63272	"ON HOLD" DO NOT USE							0
63273	"ON HOLD" DO NOT USE 							0
63274	WINKLER MEATS	PO BOX 698		PEORIA	IL	61653-0698		0
63275	JL DISPLAY GROUP		WALLEN PL	DOWNERS GROVE	IL	60516		0
63276	THE BEVERLY HILTON	ATTN ACCOUNTS PAYABLE	9876 WILSHIRE	MEMPHIS	TN	90210		0
63277	1000K LLC DBA EMBASSY SUITES W	ATTN ACCOUNTS PAYABLE	755 CROSSOVER LANE	MEMPHIS	TN	38117		0
63278	DELLA HERROD	PO BOX 1535	9876 WILSHIRE	CHICAGO HEIGHTS	IL	60412		0
63279	TAMRA ZYGMUNT	8142 GREENWOOD AVENUE		MUNSTER	IN	46321		0
63280	"ON HOLD" DO NOT USE							0
63281	KINSALE CONTRACTING GROUP INC.	648 BLACKHAWK DRIVE		WESTMONT	IL	60559		0
63282	"ON HOLD" DO NOT USE 	317 S. BRAND BLVD.		GLENDALE	CA	91204		0
63283	DOUBLETREE HOTEL-RLMV	MISSOULA/EDGEWATER	100 MADISON	MISSOULA	MT	59802		0
63284	"ON HOLD" DO NOT USE	SAN FRANCISCO-SFOFH	333 O'FARRELL STREET	SAN FRANCISCO	CA	94102		0
63285	 "ON HOLD" DO NOT USE 	PO BOX 50005		MIDLAND	TX	79710	432-682-4500	0
63287	THE FALLS COUNTRY CLUB	6455 JOG ROAD		LAKE WORTH	FL	33467		0
63288	APEX ADVERTISING	11 REESE AVENUE		LANCASTER	PA	17602		0
63291	"ON HOLD" DO NOT USE	109 SHADY LANE		RANDOLPH	NJ	07869		0
63292	"ON HOLD" DO NOT USE	LTD. TRUST ACCOUNT	835 MCCLINTOCK DRIVE	BURR RIDGE	IL	60527		0
63293	"ON HOLD" DO NOT USE	1106 CHESTNUT STREET		WESTERN SPRINGS	IL	60558	708-246-1900	0
63294	COMANCHE MAVERICK	109 N. POST OAK LANE		HOUSTON	TX	77024		0
63295	RON SCHWEDER	1420 SOUTH STATE		HOBART	IN	46342		0
63296	KRACK CORPORATION	401 S. ROHLWING		ADDISON	IL	60101	314-298-5730	0
63297	WMVP-AM ESPN RADIO CHICAGO,LLC	190 N. STATE STREET		CHICAGO	IL	60601	312-357-1145	0
63298	 "ON HOLD" DO NOT USE   	WMVP AM ESPN RADIO 1000	190 N. STATE ST. 7TH FLOOR	CHICAGO	IL	60601	312-980-1000	0
63299	PIATTINI	ATTN:  JOHN	934 WEST WEBSTER AVE	CHICAGO	IL	60614		0
63300	CHICAGO MEAT AUTHORITY	**BAR CODING ONLY**	 					0
63301	MORETTI'S	EDISON PARK	2330 HAMMOND DRIVE	SCHAUMBURG	IL	60173		0
63302	SULLIVAN PROVISION INC.	**BAR CODING ONLY"		CHICAGO	IL	60609		0
63303	"ON HOLD" DO NOT USE	600 NORTH RIVER STREET		DERBY	KS	67037	316-788-2000	0
63304	KALUZNY BROTHERS	**BAR CODING ONLY**		JOLIET	IL	60436		0
63305	 "ON HOLD" DO NOT USE   	116 WEST EASTMAN	SUITE 101	ARLINGTON HGT	IL	60004		0
63306	"ON HOLD" DO NOT USE	17 EAST MONROE STREET		CHICAGO	IL	60603		0
63307	WILDFIRE	5419 N SHERIDAN ROAD		CHICAGO	IL	60640		0
63308	"ON HOLD" DO NOT USE	3426 WEST ARTHINGTON		CHICAGO	IL	60624		0
63309	VINCE CUOMO							0
63310	JOAN INFUSINO							0
63311	RUDD CONTAINER	4600 SOUTH KOLIN AVENUE		CHICAGO	IL	60632		0
63312	"ON HOLD" DO NOT USE	3595 LAS VEGAS BLVD. S.		LAS VEGAS	NV	89109		0
63313	"ON HOLD" DO NOT USE 	1600 WEST LAKE STREET		CHICAGO	IL	60612		0
63314	TONY CACHEY							0
63315	"ON HOLD" DO NOT USE 	333 NORTHWEST AVENUE		NORTHLAKE	IL	60164		0
63316	M3CVP-CLUBHOUSE INTERNATIONAL	180 NORTH STETSON	SUITE 5300	CHICAGO	IL	60601		0
63317	SALEM SALES ASSOCIATES	PO BOX 9323		CHARLOTTE	NC	28299-9323		0
63829	RUBENSTEIN LUMBER CO	5357 WEST GRAND AVENUE		CHICAGO	IL	60639	7732371700	0
63830	AMERICAN SOCIETY FOR QUALITY	PO BOX 3033		MILWAUKEE	WI	53201-3033		0
63831	 "ON HOLD" DO NOT USE   	3577 PARKWAY LANE	SUITE 200	NORCROSS	GA	30092-9788	800-494-0460	0
63832	INDECOR GROUP INC.	JC LICHT COMPANY	320 FULLERTON  SUITE 200	CAROL STREAM	IL	60188		0
63833	SERVICE GRAPHICS, INC.	17W045 HODGES ROAD		OAKBROOK TERRAC	IL	60181-4505	630-941-6095	0
63834	HOMER ATHLETIC CLUB	15321 SULKY DRIVE		HOMER GLEN	IL	60491	708-301-4298	0
63835	TIMEKEEPING SYSTEMS, INC.	30700 BAINBRIDGE ROAD		SOLON	OH	44139	216-595-1156	0
63836	CHAMPION CONTAINER CORP	430 WRIGHTWOOD		ELMHURST	IL	60126	630-530-8526	0
63837	JOHN BOOS & COMPANY	315 S. FIRST STREET		EFFINGHAM	IL	62401	217-347-7701	0
63838	THE BEVERLY HILTON HOTEL	9876 WILSHIRE BOULEVARD		BEVERLY HILLS	CA	90210	310-285-1363	0
63839	"ON HOLD" DO NOT USE 	114 NORTH HALE STREET		WHEATON	IL	60187	630-690-9200	0
63840	"ON HOLD" DO NOT USE							0
63841	"ON HOLD" DO NOT USE							0
63842	"ON HOLD" DO NOT USE 	PO BOX 931822		ATLANTA	GA	31193	312-583-9264	0
63843	 "ON HOLD" DO NOT USE   	317 S. BRAND BLVD		GLENDALE	CA	91204-1701	818-551-6800	0
63844	"ON HOLD" DO NOT USE				IL			0
63845	DILLON DESIGNS, INC.	17253 ROUND LAKE ROAD		EDEN PRAIRIE	MN	55346	952-937-1564	0
63846	TECH PACKAGING SERVICES, INC.	1974 FAYS LANE		SUGAR GROVE	IL	60554	630-561-7136	0
63847	U.S. FLOOR CORPORATION	3427 HOWARD STREET		SKOKIE	IL	60076	877-873-5667	0
63848	LOMA SYSTEMS	39425 TREASURY CTR.		CHICAGO	IL	60694		0
63849	NEW HORIZONS CLC, INC.	14115 FARMINGTON ROAD		LIVONIA	MI	48154	714-970-8000	0
63850	CON-WAY FREIGHT	135 S. LASALLE	DEPT. 2493	CHICAGO	IL	60674-2493	800-755-2728	0
63851	 "ON HOLD" DO NOT USE   	1400 AMERICAN LANE T2/3		SCHAUMBURG	IL	60196	847-413-5335	0
63852	"ON HOLD" DO NOT USE 	1730 N. KEDVALE		CHICAGO	IL	60639		0
63853	"ON HOLD" DO NOT USE	4500 N. CALIFORNIA AVE.		CHICAGO	IL	60625		0
63854	BESS L. POSIVIL	6519 OLD ALTON ROAD		EAST ALTON	IL	62024		0
63855	MORTON'S THE STEAKHOUSE	325 N. LASALLE STREET	SUITE 500	CHICAGO	IL	60610		46385.19
63856	RAUL TELLEZ							0
63857	DESIGN INTEGRATORS INC.	8200 WEST 185TH STREET	SUITE 0	TINLEY PARK	IL	60477	708-342-1080	0
63858	IMSEL SPECIAL DELIVERY	26034 EDEN LANDING ROAD	SUITE 2	HAYWARD	CA	94545	510-786-1272	0
63859	"ON HOLD" DO NOT USE	6400 N. SHERIDAN AVE		CHICAGO	IL	60626-5324		0
63860	RELATIONAL TECHNOLOGY SERVICES	12821 STARKEY ROAD		LARGO	FL	33773-1431	800-587-7882	0
63861	FIRST ADVANTAGE BACKROUND SERV	ATTN. 450-10005		TAMPA	FL	33655-0130	800-321-4473	0
63862	ASHTEAD TECHNOLOGY RENTALS	19407 PARK ROW	SUITE 160	HOUSTON	TX	77084		0
63863	AB FOODS	**BAR CODING ONLY**						0
63864	"ON HOLD" DO NOT USE	1251 METROPOLITAN AVENUE	UNIT A	WEST DEPTFORD	NJ	08066	856-853-9922	0
63865	PETER HEFLIN	4712 PRINCE STREET		DOWNERS GROVE	IL	60515		0
63866	TASQ TECHNOLGY	660 MENLO DRIVE	ATTN. CLIENT RELATIONS	ROCKLIN	CA	95765	800-827-8297	0
63867	"ON HOLD" DO NOT USE	2030 E. 11TH AVENUE		DENVER	CO	80206		0
63868	REDSTONE GRILL	13 LINCOLN COURT		OAKBROOK TERRAC	IL	60181	312-787-9000	0
63869	PARK GRILL	11 N. MICHIGAN		CHICAGO	IL	60602		0
63870	NORTHLAND LABORATORIES	1818 SKOKIE BLVD.		NORTHBROOK	IL	60062	847-272-8700	0
63871	CITY OF CHICAGO	DEPARTMENT OF ENVIRONMENT	30 N. LASALLE, SUITE 2500	CHICAGO	IL	60602		250
63872	BIG BOWL ASIAN LLC	ATTN: ACCOUNTS PAYABLE	60 EAST OHIO	CHICAGO	IL	60611		0
63873	DAVID KRUEGER							0
63874	ILLINOIS DEPT OF PUBLIC HEALTH	DIVISION OF FOOD DRUGS DAIRIES	525 W. JEFFERSON	SPRINGFIELD	IL	62761	217-785-2439	0
63875	"ON HOLD" DO NOT USE 	P.O. BOX 36014		NEWARK	NJ	07188-6014	800-847-3735	0
63876	 "ON HOLD" DO NOT USE   	1211 DONAT COURT		BATAVIA	IL	60510	630-235-9106	0
63877	STERITECH GROUP INC.	P.O. BOX 472127		CHARLOTTE	NC	28247-2127	888-868-2435	1152.41
63878	"ON HOLD" DO NOT USE 	P.O. BOX 500		CONCORDVILLE	PA	19331-0500	610-459-4200	0
63879	CHICAGO HEARING SOCIETY	6677 N. LINCOLN AVENUE		LINCOLNWOOD	IL	60712	847-675-3200	0
63880	HANSEN FOODSERVICE	P.O. BOX 820		PEARL	HI	96782		0
63881	TIM INTERRANTE	DAN'S SUPPERHOUSE	5703 WEATHERSTORE WAY	JOHNSBURY	IL	60050		0
63882	JIM CAPLIS	2515 MAPLE AVE.		NORTHBROOK	IL	60062		0
63883	L. WOODS	7110 N. LINCOLN AVENUE		LINCOLNWOOD	IL	60645	847-677-3350	0
63884	RESTAURANTS UNLIMITED	1818 N. NORTHLAKE WAY		SEATTLE	WA	98103		0
63885	LONE STAR STEAKHOUSE	P.O. BOX 12726		WICHITA	KS	67277-2726		0
63886	SODEXHO, INC. & AFFILIATES	P.O. BOX 352		BUFFALO	NY	14240	716-633-2222	0
63887	AT&T YELLOW PAGES	8519 INNOVATION WAY		CHICAGO	IL	60682-0085	800-251-7056	326
63888	"ON HOLD DO NOT USE"							0
68368	XEROX CORPORATION	P.O BOX 802567		CHICAGO	IL	60680-2567		0
68369	"ON HOLD" DO NOT USE	1600 LAMAR		HOUSTON	TX	77010	602-640-1390	0
68370	"ON HOLD" DO NOT USE	255 S.W. TEMPLE		SALT LAKE CITY	UT	84101	602-640-1390	0
68371	INDUSTRIAL COUNCIL NEARWEST CH	2010 W. FULTON STREET	SUITE F280	CHICAGO	IL	60612	312-421-3941	0
68372	SABAN'S PLACE #3907	9507 JOLIET RD.		MCCOOK	IL	60525		0
68373	DON LEVY LABORATORIES INC.	11165 DELAWARE PARKWAY		CROWN POINT	IN	46307	219-226-0001	0
68374	SCOOZI	410 W HURON		CHICAGO	IL	60610	312-973-5900	0
68375	P & P SERVICES INC.	P.O BOX 180148		CHICAGO	IL	60618	800-794-8211	0
68376	PRIMETIME TOP 10	4369 D'EVEREUX CIRCLE		PENSACOLA	FL	32504		0
68377	"ON HOLD" DO NOT USE	9525 GIBBON AVE.		LAS VEGAS	NV	89149		0
68378	"ON HOLD" DO NOT USE	NORTH SOUTH FOODS	3373 STERLING CT.	LONGWOOD	FL	32779	 	0
68379	XL FOUR STAR BEEF, INC.	**BAR CODING ONLY**						0
68380	CREEKSTONE FARMS PREMIUM BEEF	**BAR CODING ONLY**						0
68381	STOCK YARD MEAT PKG. CO. MN.	**BAR CODING ONLY**						0
68382	MASTER PAPER BOX CO. INC.	3641 SOUTH IRON STREET		CHICAGO	IL	60609	773-927-0252	2576.4
68383	THE ORLEANS	4500 W. TROPICANA AVE.		LAS VEGAS	NV	89103		0
68384	NINE STEAK HOUSE	4321 W. FLAMINGO RD.		LAS VEGAS	NV	89103		0
68385	MEYER NATURAL ANGUS	**BAR CODING ONLY**						0
68386	"ON HOLD" DO NOT USE 	 		 	 	 	 	0
68387	"ON HOLD" DO NOT USE							0
68388	"ON HOLD" DO NOT USE 	3994 PLAINFIELD N.E		GRAND RAPIDS	MI	49525		0
68389	"ON HOLD" DO NOT USE 	4460 MAIN ST.		KANKAKEE	IL	60901		0
68390	VALLEY TRADTION	**BAR CODING ONLY**						0
68391	CPD BASEBALL CLUB							0
68392	INLANDER BROS, INC.	7701 S. CLAREMONT		CHICAGO	IL	60620	773-778-1600	0
68393	SWIFT & COMPANY/AMH	**BAR CODING ONLY**						0
68394	CHICAGO JAYCEES	2506 N. CLARK STREET	BX 317	CHICAGO	IL	60614		0
68395	DEL FRISCO - ORLANDO	CHRISTNER INDUSTRIES INC.	729 LEE ROAD	ORLANDO	FL	32810	407-645-4443	0
68396	STUDENT ENROLLMENT OFC AT UIC	1200 W. HARRISON		CHICAGO	IL	60607-7164	312-966-3130	0
68397	MONTGOMERY INN	9406 MAIN STREET		CINCINNATI	OH	45242	513-791-1942	0
68398	"ON HOLD" DO NOT USE						770-592-8015	0
68399	"ON HOLD" DO NOT USE 	P.O. BOX 5219		CAROL STREAM	IL	60197-5219	800-370-6347	0
68400	NORTH SOUTH FOODS	**BAR CODING ONLY**						0
68401	"ON HOLD" DO NOT USE	GLOBAL FISHING	10500 NE 8TH STREET	BELLAVUE	WA	98004	425-450-9274	0
68402	"ON HOLD" DO NOT USE	17620 PACIFIC HIGHWAY SOUTH		SEATTLE	WA	98188	206-640-1310	0
68403	DOUBLETREE HOTEL-SPOKANE	C/O SPENCER'S REST.	322 N. SPOKANE FALLS COURT	SPOKANE	WA	99220	509-744-2398	0
68404	DOUBLETREE HOTEL-SPENCER	2050 GATEWAY PLACE		SAN JOSE	CA	95110	408-437-2803	5378.45
68405	MICHAEL de LEON	 		 	IL	 		0
68406	"ON HOLD" DO NOT  USE	5600 S. ALAMEDA STREET		VERNON	CA	90058	800-336-3844	0
68407	GOODFELLO'S	1359 HOBAN ST. P.O. BOX 1480		MACKINAC ISLAND	MI	49757	906-847-0270	0
68408	AMERICAN FOODS GROUP	** BAR CODING ONLY**		GREENBAY	WI	54302		0
68409	MCCORMICK & SCHMICK'S	720 SW WASHINGTON  STREET	SUITE 550	PORTLAND	OR	97205		0
68410	HI-GRADE MEATS, INC.	2160 SOUTH WEST TEMPLE		SALT LAKE CITY	UT	84115	801-487-5818	240
68411	J.C. LICHT CO.	DEPARTMENT 4366		CAROL STREAM	IL	60122-4366	866-260-6170	0
68412	ROCK TRED	3415 HOWARD STREET		SKOKIE	IL	60076	847-673-8200	0
68413	BEVERLY ASPHALT PAVING CO.	1514 W PERSHING RD.		CHICAGO	IL	60609	773-247-5345	0
68414	YMCA OF METROPOLITAN CHICAGO	801 N. DEARBORN STREET		CHICAGO	IL	60610	312-506-0123	0
68415	CORNER WINE BAR	6331 GUILFORD AVE.		INDIANAPOLIS	IN	46220		0
68416	WORLDATWORK	P.O. BOX 29312		PHOENIX	AZ	85038-9312		0
68417	COLUMBIA SUSSEX CORPORATION	740 CENTRE VIEW DRIVE		CRESTVIEW HILLS	KY	41017		0
68418	JEROME NAYLOR							0
68419	ALLIED BARTON	3606 HORIZON DRIVE		KING OF PRUSSIA	PA	19406		0
68420	WISHING WELL REATAURANT	745 SARATOGA ROAD		GANESEVOORT	NY	12831		0
68421	ALLIANT LOGISTICS	6133 N. RIVER ROAD	8TH FLOOR	ROSEMONT	IL	60018	847-430-8900	0
68422	"ON HOLD" DO NOT USE	"BAR CODING ONLY"						0
68423	"ON HOLD" DO NOT USE 	P.O. BOX 610		SUGAR GROVE	IL	60554		0
68424	WESTFORD STAFFING	208 S. LASALLE 	SUITE 1357	CHICAGO	IL	60604		0
68425	"ON HOLD" DO NOT USE 	1219 HOLLY FIG DRIVE		LEBANON	OH	45036	513-266-2067	0
68426	"ON HOLD" DO NOT USE 	14820 STILLWELL ROAD		CHARDON	OH	44024		0
68427	MICHAEL'S UNIFORM COMPANY	P.O. BOX 88		RIVER GROVE	IL	60171		0
68428	AFS TECHNOLOGIES, INC.	2141 E. HIGHLAND #100		PHOENIX 	AZ	85016	602-522-8282	5980
68429	NAMP	1910 ASSOCIATION DR.		RESTON	VA	20191		0
68430	"ON HOLD" DO NOT USE	54 INDUSTRIAL WAY		WILMINGTON	MA	01887		0
68431	"ON HOLD" DO NOT USE	70 W. MADISON		CHICAGO	IL	60602		0
68432	DELTA	3351 SOLUTIONS CENTER		CHICAGO	IL	60677-3033		0
68433	PACKERLAND PKING/SMITHFIELD BF	**BAR CODING ONLY**						0
68434	LOGOWEAR DIRECT	733-C LAKEVIEW PLAZA BLVD.		WORTHINGTON	OH	43085		0
68435	RALPH RUSCIOLELLI	18 LINDA COURT		CANONSBURG	PA	16316	724-809-4387	0
68436	"ON HOLD" DO NOT USE 	BRIGHTON & THE BOARDWALK		ATLANTIC CITY	NJ	08401-6390	609-340-4000	0
68437	UFCW LOCAL 1546	1649 W. ADAMS STREET	UNION DUES/BUTCHERS	CHICAGO	IL	60612		5322.75
68438	IBT-UNION DUES	4217 S. HALSTED STREET	 	CHICAGO	IL	60609		528
68439	HALAL TRANSACTIONS, INC.	7320 BEDFORD AVE.		OMAHA	NE	68104	402-572-6120	0
68440	"ON HOLD" DO NOT USE	HARRIS RAQNCH BEEF CO.	16277 S. MCCALL AVE.	SELMA	CA	93662	800-742-1955	0
68441	LO-KO PERFORMANCE COATINGS INC	5340 W. 111TH STREET		OAK LAWN	IL	60453	708-424-7863	0
68442	"ON HOLD" DO NOT USE	P.O. BOX 340		KIELER	WI	53812	563-663-0138	0
68443	WASHINGTON BEEF	**BAR CODING ONLY**						0
68444	POLO GRILL	2038 UTICA SQUARE		TULSA	OK	74114		0
68445	SEVENTREES CORPORATION	P.O. BOX 8809		BENTON HARBOR	MI	49023	269-925-8111	0
68446	ADIRECT USA INC.	P.O. BOX 66730		LOS ANGELES	CA	90066	562-949-1535	0
68447	CHICAGO DEPT OF REVENUE	22149 NETWORK PLACE	PROPERTY TAX	CHICAGO	IL	60673-1221		0
68448	BRIX WINE BAR	12418 LAGRANGE ROAD		LOUISVILLE	KY	40245		0
68449	RACO INDUSTRIES LLC	5480 CREEK ROAD		CINCINNATI	OH	45242		0
68450	LUND & PULLARA	533 NORTHLAKE BLVD.	SUITE 1	N. PALM BEACH	FL	33408	561-844-1142	0
68451	JONES INDUSTRIES	P.O. BOX 622		WONDERLAKE	IL	60097	815-653-2800	0
68452	MACKINAC ISLAND TOURISM	P.O. BOX 451		MACKINAC ISLAND	MI	49757		0
68453	RR DONNELLEY CO.	P.O. BOX 93514		CHICAGO	IL	60673-3514	312-332-4345	0
68454	BNP MEDIA	2401 W. BIG BEAVER		TROY	MI	48084	248-244-8258	0
68455	IRM CORPORATION	P.O. BOX 971674		DALLAS	TX	75397-1674	972-715-4067	0
68456	"ON HOLD" DO NOT USE 	12905 S. MARQUETTE		CHICAGO	IL	60633		0
68457	KROLL	1900 CHURCH ST. SUITE 300		NASHVILLE	TN	37203	866-541-4024	32.5
68458	NEWLY WEDS FOODS, INC.	4140 WEST FULLERTON AVE.		CHICAGO	IL	60639		0
68459	ANGEL GUARDIAN FLORIST	3849 W. DEVON AVE.		CHICAGO	IL	60659	773-866-1630	0
68460	STEPHEN HUFFORD							0
68461	EXECUTIVE COMPUTER PRODUCTS	21818 CRAGGY VIEW STREET	SUITE #105	CHATSWORTH	CA	91311	800-718-8086	0
68462	TERLATO WINES INTERNATIONAL	900 ARMOUR DRIVE		LAKE BLUFF	IL	60044		0
68463	LIFEWARE TEK	1301 PLANTATION DR. STH	UNIT 201	ST. AUGUSTINE	FL	32080		0
68464	CFX MARKETING GROUP	3366 COMMERCIAL AVE.		NORTHBROOK	IL	60062	847-559-1000	0
68465	"ON HOLD" DO NOT USE							0
68466	NICOLE CHAPMAN							0
68467	NATIONAL MARINE SUPPLIERS	2800 S.W. 2ND AVENUE		FT. LAUDERDALE	FL	33315		0
68468	FOGO DE CHAO	14881 QUORUM DRIVE 	SUITE 750	DALLAS	TX	75254	972-960-9533	0
68469	WILDFISH/EDDIE V'S REST. INC	4800 N. SCOTTSDALE RD.	SUITE 3400	SCOTTSDALE	AZ	85251	949-720-9925	0
68470	NINA CLINE							0
68471	GREATER CHICAGO FOOD DEPOSITOR	4100 WEST ANN LURIE PLACE		CHICAGO	IL	60632		0
68472	MILLER & WEBER, INC.	1637 GEORGE STREET		RIDGEWOOD	NY	11385-5342	718-821-7110	0
68473	CONNECTICUT SEA GRANT 	1080 SHENNECOSSETT ROAD	ATTN: SEAFOOD HACCP COURSE	GROTON	CT	06340		0
68474	HYATT REGENCY O'HARE	9300 BRYN MAWR		ROSEMONT	IL	60018	847-663-4402	394.81
68475	KMI BUILDING SERVICES, INC.	8209 W. GRAND AVE.		RIVER GROVE	IL	60171	708-583-1708	512.11
68476	MIDWEST DSD, LLC	P.O. BOX 421	PALOS PARK	PALOS PARK	IL	60464		0
68477	HEARTS OF FIRE CHARITY GOLF CL	5210 16TH AVENUE SOUTH	ATTN: N. HENRICKSON	TAMPA	FL	33619		0
68478	BRANDI MCCUNE	7759 S. DOBSON		CHICAGO	IL	60619		0
68479	WSP ENVIRONMENT & ENERGY	11190 SUNRISE VALLEY DRIVE	SUITE 300	RESTON	VA	20191	703-709-6500	0
68480	FARMINGTON FOODS	"BAR CODING ONLY #38"						0
68481	CASINO AZTAR	421 NORTHWEST RIVERSIDE DRIVE		EVANSVILLE	IN	47708		0
68482	PRIME COAT CORPORATE OFFICE	3427 HOWARD STREET		SKOKIE	IL	60076	847-362-5111	0
68483	MUSCULAR DYSTROPHY ASSOCIATION	2963 GULF TO BAY BLVD.	SUITE 208	CLEARWATER	FL	33759		0
68484	CHAPINS	701 N. LIBERTY STREET		MORRIS	IL	60450		0
68485	JOSEPHINE LUCAS	355 W. LOCUST		CHICAGO	IL	60610	312-867-0652	0
68486	CCH	P.O. BOX 4307		CAROL STREAM	IL	60197-4307	18004496439	0
68487	AMIGOS FOODS	5251 S. MILLARD		CHICAGO	IL	60632	773-838-8199	0
68488	IMAVEX, LLC	9615 E. 148TH STREET	SUITE 5	NOBLESVILLE	IN	46060	317-774-7460	0
68489	ONWARD TECHNOLOGIES INC.	P.O. BOX 2488		ORLAND PARK	IL	60462	312-795-9500	0
68490	ROBERT ROESKE							0
68491	ORAK SHRINERS	2506 N. CLARK		CHICAGO	IL	60614	312-266-4550	0
68492	CORKY'S CATERING	1421 FULLERTON AVE.		ADDISON	IL	60101		0
68493	CREATIVE FOOD PROCESSING EQUIP	1951 W. 21ST STREET	UNIT #1	BROADVIEW	IL	60155	708-344-7212	0
68494	GUSTO PACKING	**BAR CODING ONLY**						0
68495	CHRIS CICIORA							0
68496	ADVANTAGE CLEANING & MAINT.	1235 N. ASHLAND AVE.		CHICAGO	IL	60622	773-278-8400	0
68497	OSCAR MOORE, JR.	14717 S. IRVING AVE.		DOLTON	IL	60419		0
68498	ROBERT FENNELLY	479 MT. SINFORD RD.		CHESHIRE	CT	06410		0
68499	WGN AM RADIO 720	P.O. BOX 98519		CHICAGO	IL	60693	312-222-3625	0
68500	ANDREWS INTERNATIONAL INC.	P.O. BOX 844213		DALLAS	TX	75284-4213	269-925-8111	0
68501	LAWRENCE OLEARY C/O M. REBINA	1725 BRENTWOOD RD.		BRENTWOOD	NY	11717		0
68502	FIGHTING CELTICS BASEBALL	12317 BRENTWOOD DRIVE	C/O J. WARD	HOMER GLEN	IL	60491		0
68503	GAMEZ PRODUCE L.L.C.	1802 MARCELLA AVE.		LAREDO	TX	78040	956-723-4304	0
68504	SHAPARD RESEARCH	820 NE 63RD STREET		OKLAHOMA CITY	OK	73105	405-607-4664	0
68505	AUTOMATED PROCESS SOLUTIONS	2909 LITTLE COUNTRY ROAD		PARRISH	FL	34219	941-776-5616	0
68506	COOPER ELECTRIC SUPPLY CO.	P.O. BOX 8500-41095		PHILADELPHIA	PA	19178-8500	732-747-2233	1627.22
68507	INTERNATIONAL PAPER	401 NORTHWEST AVE.		NORTHLAKE	IL	60164	708-562-6000	0
68508	RIDGEWAY COUNTRY CLUB	9800 POPLAR AVE.		MEMPHIS	TN	38139		0
68509	HILLSTONE RESTAURANT GROUP	2425 EAST CAMELBACK RD.	SUITE 200	PHOENIX	AZ	85016		0
68510	MIDWEST ENVIRONMENTAL SERVICES	4 BONNIE LANE		YORKVILLE	IL	60560	630-553-3989	0
68511	SHARE OUR STRENGHT	C/O AMY CROWELL/ATL. DIRECTOR	3909 GREEN FOREST PARKWAY	SMYRNA	GA	30082		0
68512	STRATEGIC INTENT, LLC	1119 FOREST AVENUE		WILMETTE	IL	60091		0
68513	WILLIAM OSCHERWITZ	4512 CHINABERRY LANE		NAPERVILLE	IL	60564		0
68514	RANDALL ALVAREZ	14 W. ELM ST. APT. 506		CHICAGO	IL	60610		0
68515	M&S SEAFOOD	720 S.W. WASHINGTON ST.	SUITE 550	PORTLAND	OR	97205-3537		0
68516	THE ADDISON	1515 N. FEDERAL HIGHWAY		BOCA RATON	FL	33432		0
68517	ENVIRO-TEST	7780 QUINCY STREET		WILLOWBROOK	IL	60527	630-734-9530	0
